name,model,steps,prompt,strategy,batch_size,gen_length,ignore_pad,n_problems,temperature,use_confidence_weighting,avg_diversity,avg_time,cumulative_at_1,cumulative_at_10,cumulative_at_11,cumulative_at_12,cumulative_at_13,cumulative_at_14,cumulative_at_15,cumulative_at_16,cumulative_at_2,cumulative_at_3,cumulative_at_4,cumulative_at_5,cumulative_at_6,cumulative_at_7,cumulative_at_8,cumulative_at_9,pass_at_1,pass_at_10,pass_at_11,pass_at_12,pass_at_13,pass_at_14,pass_at_15,pass_at_16,pass_at_2,pass_at_3,pass_at_4,pass_at_5,pass_at_6,pass_at_7,pass_at_8,pass_at_9,std_diversity,std_time
trial_31_batched_orth_alpha8.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 8, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.0,True,0.2653983502489764,31.87528180494541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1646341463414634,0.4573170731707317,0.4756097560975609,0.4756097560975609,0.4756097560975609,0.4817073170731707,0.4817073170731707,0.4817073170731707,0.298780487804878,0.3658536585365853,0.3902439024390244,0.4085365853658536,0.4329268292682927,0.4329268292682927,0.4451219512195122,0.4573170731707317,0.1566403783576344,8.013453942861563
trial_75_joint_alpha32.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.0,True,0.1301993996631808,27.01983126198373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1036585365853658,0.2804878048780488,0.2865853658536585,0.2865853658536585,0.2865853658536585,0.2926829268292683,0.2926829268292683,0.298780487804878,0.2195121951219512,0.2378048780487804,0.25,0.2621951219512195,0.2621951219512195,0.2682926829268293,0.2682926829268293,0.274390243902439,0.0875178725421794,7.706622083124486
trial_76_joint_alpha32.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.5,True,0.1335004146506146,28.264193645337738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0914634146341463,0.2621951219512195,0.2682926829268293,0.2682926829268293,0.274390243902439,0.2804878048780488,0.2804878048780488,0.2804878048780488,0.2012195121951219,0.2195121951219512,0.2317073170731707,0.2439024390243902,0.2439024390243902,0.25,0.25,0.2560975609756097,0.087426328339752,8.092811470300836
trial_32_batched_orth_alpha16.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 16, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.0,True,0.2701315632680567,31.88205634093866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1890243902439024,0.4634146341463415,0.4756097560975609,0.4756097560975609,0.4878048780487805,0.4878048780487805,0.5,0.5060975609756098,0.3048780487804878,0.3353658536585366,0.3658536585365853,0.3841463414634146,0.3902439024390244,0.4268292682926829,0.4451219512195122,0.4573170731707317,0.1219128523572955,8.017231997230374
trial_77_joint_alpha32.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.0,True,0.142256003327486,29.988788321250823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0914634146341463,0.2804878048780488,0.2865853658536585,0.2865853658536585,0.298780487804878,0.3109756097560975,0.3109756097560975,0.3109756097560975,0.2012195121951219,0.2195121951219512,0.2378048780487804,0.25,0.2621951219512195,0.2682926829268293,0.2682926829268293,0.274390243902439,0.0892744676215111,8.52259421346659
trial_78_joint_alpha32.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.5,True,0.2082446402892833,30.00683370450648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1219512195121951,0.3109756097560975,0.3292682926829268,0.3292682926829268,0.3292682926829268,0.3292682926829268,0.3414634146341463,0.3475609756097561,0.1829268292682926,0.2012195121951219,0.2439024390243902,0.2439024390243902,0.2682926829268293,0.2865853658536585,0.3048780487804878,0.3109756097560975,0.1140596980558884,8.60570791570252
trial_33_batched_orth_alpha32.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.0,True,0.2869171004106359,31.891062125927064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2073170731707317,0.4512195121951219,0.4634146341463415,0.4817073170731707,0.4878048780487805,0.4939024390243902,0.4939024390243902,0.4939024390243902,0.2560975609756097,0.298780487804878,0.3353658536585366,0.3658536585365853,0.4024390243902439,0.4085365853658536,0.4268292682926829,0.4268292682926829,0.1209488015951348,8.002753691866433
trial_79_joint_alpha32.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,2.0,True,0.3357614042555413,29.95747572038232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048780487804878,0.2865853658536585,0.2926829268292683,0.298780487804878,0.3109756097560975,0.3109756097560975,0.3170731707317073,0.3231707317073171,0.0670731707317073,0.1097560975609756,0.1524390243902439,0.1707317073170731,0.2073170731707317,0.2317073170731707,0.25,0.274390243902439,0.10459598215288,8.536407571107853
trial_80_joint_alpha64.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.0,True,0.1512029516260798,25.432453933285505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073170731707317,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1341463414634146,0.1524390243902439,0.1707317073170731,0.1829268292682926,0.1829268292682926,0.1829268292682926,0.1890243902439024,0.1890243902439024,0.1017616631796493,7.188021402805728
trial_34_batched_orth_alpha64.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.0,True,0.293047048514936,31.893061864666823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2134146341463414,0.4207317073170731,0.4207317073170731,0.4268292682926829,0.4329268292682927,0.4390243902439024,0.4451219512195122,0.4512195121951219,0.298780487804878,0.3170731707317073,0.3597560975609756,0.3841463414634146,0.4024390243902439,0.4085365853658536,0.4207317073170731,0.4207317073170731,0.1155000678324252,8.01828610374165
trial_81_joint_alpha64.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.5,True,0.1524880910065116,29.96281052944137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073170731707317,0.1890243902439024,0.1890243902439024,0.1890243902439024,0.1890243902439024,0.1890243902439024,0.1890243902439024,0.1890243902439024,0.1219512195121951,0.1402439024390244,0.1646341463414634,0.1768292682926829,0.1768292682926829,0.1768292682926829,0.1829268292682926,0.1829268292682926,0.1026854445328698,8.572330446068658
trial_82_joint_alpha64.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.0,True,0.1578901228381366,28.255101568815185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0670731707317073,0.1829268292682926,0.1890243902439024,0.1890243902439024,0.1890243902439024,0.1890243902439024,0.1890243902439024,0.1890243902439024,0.1097560975609756,0.1463414634146341,0.1585365853658536,0.1646341463414634,0.1646341463414634,0.1646341463414634,0.1707317073170731,0.1768292682926829,0.1028633587401925,8.080094271422869
trial_83_joint_alpha64.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.5,True,0.1845238205136322,31.673433738510784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048780487804878,0.2012195121951219,0.2073170731707317,0.2134146341463414,0.2195121951219512,0.2195121951219512,0.2317073170731707,0.2378048780487804,0.0670731707317073,0.1158536585365853,0.1524390243902439,0.1646341463414634,0.1707317073170731,0.1829268292682926,0.1829268292682926,0.1951219512195122,0.0996793714928395,9.042000945785473
trial_35_batched_orth_alpha128.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 128, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.0,True,0.3070618099555736,31.883347009740223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1768292682926829,0.3841463414634146,0.4085365853658536,0.4085365853658536,0.4146341463414634,0.4207317073170731,0.4207317073170731,0.4207317073170731,0.2256097560975609,0.25,0.2682926829268293,0.2926829268292683,0.298780487804878,0.3353658536585366,0.3536585365853658,0.3719512195121951,0.1168568228608805,8.017143506129832
trial_84_joint_alpha64.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,2.0,True,0.286829675843076,28.294389109785964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0548780487804878,0.25,0.274390243902439,0.274390243902439,0.2865853658536585,0.2865853658536585,0.2926829268292683,0.3048780487804878,0.073170731707317,0.1097560975609756,0.1280487804878048,0.1524390243902439,0.1890243902439024,0.2073170731707317,0.2256097560975609,0.2439024390243902,0.1073869396530315,8.105808548444264
trial_85_joint_alpha128.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 128, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.0,True,0.1675448012424678,27.03336014253337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426829268292682,0.1158536585365853,0.1280487804878048,0.1280487804878048,0.1280487804878048,0.1280487804878048,0.1280487804878048,0.1280487804878048,0.0548780487804878,0.0792682926829268,0.0853658536585365,0.0914634146341463,0.0914634146341463,0.0914634146341463,0.0975609756097561,0.1036585365853658,0.1017630439443971,7.659102072499054
trial_36_batched_orth_alpha2.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 2, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.0,True,0.2616772626231356,31.836506471401307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1646341463414634,0.4146341463414634,0.4268292682926829,0.4268292682926829,0.4329268292682927,0.4329268292682927,0.4329268292682927,0.4390243902439024,0.274390243902439,0.3292682926829268,0.3353658536585366,0.3536585365853658,0.3658536585365853,0.3780487804878049,0.3963414634146341,0.4146341463414634,0.1803816492479072,8.065082453641033
trial_86_joint_alpha128.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 128, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.5,True,0.1680744502965997,28.30912765933246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426829268292682,0.1158536585365853,0.1280487804878048,0.1280487804878048,0.1280487804878048,0.1280487804878048,0.1280487804878048,0.1280487804878048,0.0548780487804878,0.0792682926829268,0.0853658536585365,0.0914634146341463,0.0914634146341463,0.0914634146341463,0.0975609756097561,0.1036585365853658,0.1024687310138563,8.087518584226078
trial_87_joint_alpha128.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 128, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.0,True,0.1666871078494118,29.923201937501023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426829268292682,0.1097560975609756,0.1219512195121951,0.1219512195121951,0.1219512195121951,0.1219512195121951,0.1219512195121951,0.1219512195121951,0.048780487804878,0.073170731707317,0.0792682926829268,0.0853658536585365,0.0853658536585365,0.0853658536585365,0.0914634146341463,0.0975609756097561,0.1016259916720374,8.559202821663812
trial_88_joint_alpha128.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 128, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.5,True,0.1855612929637839,30.033394252381672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0365853658536585,0.1280487804878048,0.1341463414634146,0.1402439024390244,0.1402439024390244,0.1463414634146341,0.1463414634146341,0.1463414634146341,0.0670731707317073,0.0792682926829268,0.0853658536585365,0.0975609756097561,0.0975609756097561,0.1097560975609756,0.1219512195121951,0.1219512195121951,0.1053185047642569,8.588770195218887
trial_37_batched_orth_alpha8.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 8, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.0,True,0.263106309240911,31.865135543230103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2073170731707317,0.4634146341463415,0.4756097560975609,0.4817073170731707,0.4878048780487805,0.4878048780487805,0.4878048780487805,0.4939024390243902,0.3048780487804878,0.3536585365853658,0.3963414634146341,0.4085365853658536,0.4390243902439024,0.4512195121951219,0.4512195121951219,0.4573170731707317,0.1580911367664504,8.037151943131361
trial_89_joint_alpha128.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 128, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,2.0,True,0.2583206428623781,29.97074580919452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121951219512195,0.1707317073170731,0.1768292682926829,0.1829268292682926,0.2012195121951219,0.2012195121951219,0.2134146341463414,0.2134146341463414,0.0426829268292682,0.073170731707317,0.0975609756097561,0.1219512195121951,0.1280487804878048,0.1341463414634146,0.1463414634146341,0.1524390243902439,0.0993546992642196,8.548694098098911
trial_90_joint_alpha2.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 2, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.0,True,0.0678451362906432,25.38127220113103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2378048780487804,0.3109756097560975,0.3109756097560975,0.3109756097560975,0.3109756097560975,0.3109756097560975,0.3109756097560975,0.3109756097560975,0.2682926829268293,0.274390243902439,0.2804878048780488,0.2865853658536585,0.2926829268292683,0.2926829268292683,0.2926829268292683,0.3109756097560975,0.0990304491672581,7.229054400765087
trial_38_batched_orth_alpha16.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 16, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.0,True,0.2697823921718248,31.862613231670565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1829268292682926,0.4695121951219512,0.4817073170731707,0.5,0.5,0.5060975609756098,0.5121951219512195,0.5121951219512195,0.274390243902439,0.3353658536585366,0.3597560975609756,0.3963414634146341,0.4207317073170731,0.4268292682926829,0.4390243902439024,0.4634146341463415,0.1226166938516592,8.002248738221557
trial_91_joint_alpha2.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 2, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.5,True,0.1381601206049686,29.909445679769284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2134146341463414,0.3719512195121951,0.3719512195121951,0.3780487804878049,0.3902439024390244,0.3963414634146341,0.4024390243902439,0.4024390243902439,0.2439024390243902,0.274390243902439,0.298780487804878,0.3048780487804878,0.3231707317073171,0.3353658536585366,0.3475609756097561,0.3597560975609756,0.1383874522038705,8.523611300270858
trial_92_joint_alpha2.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 2, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.0,True,0.252604867626981,28.184120044475648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2073170731707317,0.4146341463414634,0.4207317073170731,0.4268292682926829,0.4329268292682927,0.4512195121951219,0.4512195121951219,0.4573170731707317,0.2560975609756097,0.2865853658536585,0.3231707317073171,0.3414634146341463,0.3780487804878049,0.3780487804878049,0.3841463414634146,0.4024390243902439,0.1769680491995616,8.064946234240663
trial_39_batched_orth_alpha32.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 32, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.0,True,0.2859517686614176,31.819207852933467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2195121951219512,0.4390243902439024,0.4573170731707317,0.4573170731707317,0.4756097560975609,0.4878048780487805,0.4878048780487805,0.4939024390243902,0.2865853658536585,0.3231707317073171,0.3536585365853658,0.3963414634146341,0.4024390243902439,0.4207317073170731,0.4390243902439024,0.4390243902439024,0.1244263331794053,7.998971984565444
trial_93_joint_alpha2.0_temp1.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 2, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.5,True,0.3616414744316077,29.88283960266811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1341463414634146,0.3963414634146341,0.4024390243902439,0.4085365853658536,0.4146341463414634,0.4146341463414634,0.4146341463414634,0.4207317073170731,0.1890243902439024,0.2317073170731707,0.2682926829268293,0.3353658536585366,0.3475609756097561,0.3536585365853658,0.3719512195121951,0.3841463414634146,0.1782610684980745,8.577434819600768
trial_94_joint_alpha2.0_temp2.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 2, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,2.0,True,0.5411083044075384,29.811344625019444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048780487804878,0.048780487804878,0.0609756097560975,0.0609756097560975,0.0609756097560975,0.0609756097560975,0.0609756097560975,0.0060975609756097,0.0121951219512195,0.0182926829268292,0.024390243902439,0.024390243902439,0.0304878048780487,0.0426829268292682,0.0426829268292682,0.0773306085006812,8.494210854887465
trial_40_batched_orth_alpha64.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 64, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.0,True,0.3029819961364676,31.77500318463256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1707317073170731,0.4024390243902439,0.4024390243902439,0.4207317073170731,0.4207317073170731,0.4390243902439024,0.4573170731707317,0.4695121951219512,0.2317073170731707,0.2682926829268293,0.2865853658536585,0.3292682926829268,0.3353658536585366,0.3719512195121951,0.3841463414634146,0.3963414634146341,0.1225383454328951,7.975191773397062
trial_95_joint_alpha8.0_temp0.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 8, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.0,True,0.1141211483173254,25.300030759195003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1524390243902439,0.3231707317073171,0.3231707317073171,0.3231707317073171,0.3231707317073171,0.3231707317073171,0.3231707317073171,0.3292682926829268,0.2682926829268293,0.2926829268292683,0.3048780487804878,0.3109756097560975,0.3109756097560975,0.3109756097560975,0.3109756097560975,0.3231707317073171,0.1086995816700515,7.200676162558463
trial_96_joint_alpha8.0_temp0.5,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'joint', 'pool': 'max', 'alpha': 8, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,0.5,True,0.1396353871720593,29.77943346122416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1585365853658536,0.3597560975609756,0.3597560975609756,0.3597560975609756,0.3597560975609756,0.3658536585365853,0.3658536585365853,0.3719512195121951,0.2621951219512195,0.298780487804878,0.3231707317073171,0.3353658536585366,0.3475609756097561,0.3536585365853658,0.3536585365853658,0.3597560975609756,0.1223149098126988,8.532216910029165
trial_41_batched_orth_alpha128.0_temp1.0,"{'name': 'GSAI-ML/LLaDA-8B-Instruct', 'load_in_4bit': True, 'mask_token_id': 126336}",32,Write a python function to compute fibonacci.,"{'name': 'batched_orth', 'pool': 'max', 'alpha': 128, 'top_k': 0, 'target': 'logits', 'quality_scale': 1}",16,64,False,300,1.0,True,0.3062791526317596,31.79423168228893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1646341463414634,0.4085365853658536,0.4085365853658536,0.4268292682926829,0.4390243902439024,0.4512195121951219,0.4512195121951219,0.4756097560975609,0.2134146341463414,0.2560975609756097,0.3048780487804878,0.3536585365853658,0.3597560975609756,0.3780487804878049,0.3780487804878049,0.4085365853658536,0.1229242433766288,7.98479478864977
